,Unnamed: 0,class,tweet
504,504,Offensive,pull pussy dodge collect panty alright stormy jake
505,505,Offensive,take someone ghetto cant take ghetto
506,506,Offensive,dont like u colored folk hell youre colored white fuck
507,507,Offensive,got hella hoe
508,508,Offensive,look cute today really helll swerve hoe
509,509,Offensive,talk like fag shit retarded thats cool scro lot tards living total kickass life
510,510,Offensive,took land could make retarded diaper sureuse imagecool redskin nfl concussion joke
511,511,Offensive,youre garden rose bitch weed
512,512,Offensive,youre fucked shit dumb as cunt go post picture flat as titty ig slut
513,513,Offensive,queer
514,514,Offensive,homeboy looking bad giving cash hoe
515,515,Offensive,yup fuck em playing like trash rt clipper dont wanna play lol
516,516,Offensive,aint time hoe get lol ariana mom say u
517,517,Offensive,bitch
518,518,Offensive,bitch freak shit
519,519,Offensive,bitch vagina little resilient
520,520,Offensive,love nah bitch aint love
521,521,Offensive,pussy root drama attribute put head mama
522,522,Offensive,call keyshawn johnson cause im catchin erry hoe
523,523,Offensive,captain save hoe annoying phrase
524,524,Offensive,day judgement everybody gonna looking big jumbotron watching fuck majjinn buu bitch
525,525,Offensive,dont let side bitch settle might headbutt evelyn
526,526,Offensive,dont show bitch unless look like dolly parton
527,527,Offensive,hoe suck dick cu look like john stockton hit em wit choppa luke fatherrr
528,528,Offensive,wasnt work place id deck aye fucking right id give tyson combo nd end uppercut shut fuck bitch
529,529,Offensive,suck dick dip shes keeper true redneck woman kims dad
530,530,Offensive,im gonna rip bitch apart rip apart lol
531,531,Offensive,britney bitch bible leviticus
532,532,Offensive,nigga bitch bitch as nigga dike as hoe black as bright as hoe fag tag scally wag
533,533,Offensive,pussy tryna go studio dont call mufuckin crib like god yo word god bus yo shit god word
534,534,Offensive,oh ya hoe think cute skin tight cat suit assuming body boomin dispute
535,535,Offensive,omg bitch fucking stupid swear blah blah blah week later omg ilysm bae ur best friend swear
536,536,Offensive,riding bros still dont trust hoe
537,537,Offensive,weekend going fabulous naa man youre seeing nae cunt theyll koed second flat hate u fuckgm
538,538,Offensive,whatever good one abraham lincoln quote yall hoe
539,539,Offensive,guy say latinas gt mean kim kardashian looking girl bitch shaped like mini fridge amp smell like tortilla
540,540,Offensive,better pipe pussy lmao wth even mean
541,541,Offensive,fucking pussy couldnt even beat dick angry youtube comment
542,542,Offensive,youre cunt right
543,543,Offensive,son bitch moment rain forget car window
544,544,Offensive,thingsthatgetsonmynerves needy hoe ratchet hoe sideline hoe beggin hoe dumb hoe looking love facebook hoe
545,545,Offensive,get hit bitch campus want
546,546,Offensive,personidbitchslap fa blowin tl like bitch spare tire leavin dairy queen
547,547,Offensive,taughtme pussy feel
548,548,Offensive,wordsaftersex pussy bitch
549,549,Offensive,alexfromtarget get million retweets chrisfromwalmart cant even get bitch text back
550,550,Offensive,alexfromtarget bitch wetlmmfao
551,551,Offensive,anncoulter still calling obama community organizer syria well still cunt well
552,552,Offensive,asagiraffes pussy
553,553,Offensive,bob bass bitch bitch dick fish dock
554,554,Offensive,bangbangbirdgang ya bitch fruit loop
555,555,Offensive,bartending becomes real bitch bartender way way taller bar designed holy back pain
556,556,Offensive,bestsongtohavesexto bitch love sosa bangbang
557,557,Offensive,bitchslapthursdays nite pure passion door open watching game bitch
558,558,Offensive,boutgocrazy aintnolevelzdisshit hungrier phat ho diet ig
559,559,Offensive,burnnotice fi shoot bean bag round guy hurt like bitch dont
560,560,Offensive,celebrityleakedphotos yeahgt know feel knowing nsa phone quit whining like muslim bitch
561,561,Offensive,christianbale kissing moses as fight god otherwise might fucking deadgt retarded as actor faggot
562,562,Offensive,cowboy bitch cowboysnation another great win ilove team
563,563,Offensive,crack whip cracker
564,564,Offensive,duh thats theyre possibly tucking penis bitch got man boob
565,565,Offensive,dearfeministmen easier way get pussy wout sacrificing man hoodbest dont include losing ur self respect
566,566,Offensive,degenerateartist aint fuckin around allah retard crestgt got blessed jesus next fake as textgt
567,567,Offensive,degenerateartist cant cardgt im french muslim retardgt dont expect demand child bride yard cuz got man dickgt
568,568,Offensive,degenerateartist isnt bitch walk back wordsgt isnt witch question turdgt im glitch evolves absurd
569,569,Offensive,degenerateartist know wordsgt bo jingo dangle fan slang ho ting pang lick drum swing flick alarm bicgt cant hear fire
570,570,Offensive,fact rt kanye best good piece pussy fuck
571,571,Offensive,fact female tweet dayum day r hoe need attention ijs wontgetme
572,572,Offensive,freeelchapo trending cu french montana bitch as fuck think selling drug cool lamest poser
573,573,Offensive,freeballoutpartypart bitch going mo week
574,574,Offensive,freshmanadvice aint hoe get traphouseeeeeeee
575,575,Offensive,havok one bad bitch wouldnt wanna mess tna impact
576,576,Offensive,honestyhour middle school hoe used call mandingo warrior
577,577,Offensive,idonthavetimefor ratchet hoe
578,578,Offensive,ihopesomeday hoe find relationship instead ruining others
579,579,Offensive,istandwithrand wise rino pussy real leader like rand cruz lee bachmann etc actually exist fight go home teaparty
580,580,Offensive,ifthepurgewasreal id best prostitute madam ever hey got pussy shouldnt broke right lmao jk
581,581,Offensive,ifwedate eat da pussy better lesbian
582,582,Offensive,inmiddleschool fat hell band faggot thank god played sport th grade didnt stay band
583,583,Offensive,indigenouspeoplesday haha fuckin retarded commie hunter biden love snortin pygmie fairy dust dont liberal
584,584,Offensive,kanyeshrug lol thots like rt great thing bitch offer
585,585,Offensive,lingo niccas tryn talk like
586,586,Offensive,mentionadislike hoe thinkin bad even tell bitch calm u average
587,587,Offensive,messagetomyfuturespouse u better cook clean bitch ill give u money aint cleanin dish makin plate
588,588,Offensive,myunpopularopinion spanish bitch suck dick baby theyre already fine dressing slutty
589,589,Offensive,nl queen reminded still dont get janelle monae perplexed people think shes queer
590,590,Offensive,nationalcatday sure celebrate billion bird death blame climatechange fuckin commie
591,591,Offensive,oomef yeah kno pussy whipped nigga putting ring
592,592,Offensive,onlyinamichaelmyersmovie bitch running hundred meter dash niqqa who actually taking time walking amp u still get killed
593,593,Offensive,peopletoavoid valerie jarrett control reflex bitch slap
594,594,Offensive,peoplewhomademy little brother hate admit know he still lil bitch though fuck
595,595,Offensive,qtna rt yall bitch gon breast feed wit nipple ring
596,596,Offensive,questioniaskmyself slapping hoe tuh solve something ima leave alonei never usually listen
597,597,Offensive,rayrice bitch justsaying
598,598,Offensive,rayrice still bitch got one wrong woman fan livid noexcuses
599,599,Offensive,reasonswhywedontgetalong youre hoe stop focusing sucking dick focus getting rich
600,600,Offensive,rebelscience sharing whaddupgt cloud hogging windturbines like fuckin gasbag son bitch
601,601,Offensive,remake granny dcyoungfly dirtymoney teamignat hoodcomedy damn bitch bab thats big
602,602,Offensive,ruinadessert fairy queen nomggt fucked obama panty
603,603,Offensive,shoutout everybody follow nicca
604,604,Offensive,shoutout exit niccas salute
605,605,Offensive,shoutout macktown niccas
606,606,Offensive,shoutout exit niccas realniccasalute
607,607,Offensive,signsofcockblockin gtrt niggahs telling hoe im talking cant get fuckniggahs
608,608,Offensive,splashgang pussy naz ay tried tell naz
609,609,Offensive,son bitch moment finally get bed bladder decides time piss
610,610,Offensive,son bitch moment turn radio favorite song end song
611,611,Offensive,son bitch moment walking house dark stub little toe wall
612,612,Offensive,thatfuckmemoment leave car window rain car look like hurricane katrina ran bitch
613,613,Offensive,themostannoyingthingsinlife people never happy bitchnmoan time
614,614,Offensive,thingsnottodoonafirstdate give da dick u gotta half stroke da pussy bc u dump dick dat bitch gon become extremely anoyin
615,615,Offensive,tjohngang lil bitch follow
616,616,Offensive,tomyfutureson fuck dem hoe better love dem hoe
617,617,Offensive,tweetlikeyourbestfriend made bitch
618,618,Offensive,umightnotgetin fucc nicca beerandtacos wethelastonesleft
619,619,Offensive,whatwouldyouchangeaboutyourpast hoe wasted time
620,620,Offensive,whyihateinstagram make bitch cheat four point scale
621,621,Offensive,yeswedid start building windturbines fuckin big kill whole flock bird one gogt
622,622,Offensive,yeswedid tattoo bitch corrupt many men possible egypt cattle prod votegt
623,623,Offensive,youwillnotbetakenseriouslyif youre proud white trash kedollarsignha
624,624,Offensive,agreed rt badd one idkmixxed bitch really tho
625,625,Offensive,anywere la palm tree great weather else horrible weather bitch
626,626,Offensive,bad as local bitch
627,627,Offensive,boom bitch
628,628,Offensive,bslfe bitch pullup st washington space
629,629,Offensive,creamteam leaving hoe w cockbreath
630,630,Offensive,faggot killed jesuschristgt hello whatever go ahead gaymarriage pharaoh pocketsgt
631,631,Offensive,honestyhour dont love hoe
632,632,Offensive,honeybadger bitch
633,633,Offensive,illneverunderstandwhy anyone jersey shore famous go guido shitbag mean money family
634,634,Offensive,inktober twentysix gouache mt snappy pappy bitch x good thing sable paintbrush
635,635,Offensive,klokus bitch nose pierced
636,636,Offensive,longhair dont care got gayboyproblems everywhere im bitch im champ im totally full
637,637,Offensive,morningjoe prove wrong righties liberal use fact con use emotion make decision fact damned teabagger motto
638,638,Offensive,nationaldoughnutday bitch get
639,639,Offensive,nowplaying witcha bitch pussy pussy inda hood ona sofawit plastic
640,640,Offensive,oomf get im chilling till da bitch hit
641,641,Offensive,pause nigga bitch tho rt boy niggaz b bitch made u cud kiss em n da mouth
642,642,Offensive,pornandroidiphoneipadsexxxx anal anal gaping tranny play panty nylon part
643,643,Offensive,pornandroidiphoneipadsexxxx anal bbc anal creampie bitch
644,644,Offensive,pornandroidiphoneipadsexxxx anal blonde tranny as fucked
645,645,Offensive,pornandroidiphoneipadsexxxx anal hardcore british queer anal pounding
646,646,Offensive,pornandroidiphoneipadsexxxx bbw brazilian bbw babe drilled pussy as
647,647,Offensive,pornandroidiphoneipadsexxxx babe ebony babe pussy
648,648,Offensive,pornandroidiphoneipadsexxxx beach caught girl rubbing pussy nude beach
649,649,Offensive,pornandroidiphoneipadsexxxx bigtits cute preggie slut big tit play swollen pussy
650,650,Offensive,pornandroidiphoneipadsexxxx close another pussy close
651,651,Offensive,pornandroidiphoneipadsexxxx closeup squirting pussy fingered asshole
652,652,Offensive,pornandroidiphoneipadsexxxx closeup amateur pussy player milf close
653,653,Offensive,pornandroidiphoneipadsexxxx closeup cumshot beauty pussy closeup
654,654,Offensive,pornandroidiphoneipadsexxxx closeup pussy fuck close
655,655,Offensive,pornandroidiphoneipadsexxxx creampie young japanese girl hairy cunt cre
656,656,Offensive,pornandroidiphoneipadsexxxx desi spicy oriental paki brunette suck un
657,657,Offensive,pornandroidiphoneipadsexxxx ebony ebony texas bbw big deep pussy
658,658,Offensive,pornandroidiphoneipadsexxxx erotic erotic wild tit pussy fucking
659,659,Offensive,pornandroidiphoneipadsexxxx facial blonde tranny whore get rammed facialized
660,660,Offensive,pornandroidiphoneipadsexxxx fisting dude fist wife big pussy
661,661,Offensive,pornandroidiphoneipadsexxxx fisting lovely sound fisting loose pussy
662,662,Offensive,pornandroidiphoneipadsexxxx fisting whipped cream fisting
663,663,Offensive,pornandroidiphoneipadsexxxx hairy year old hairy pussy cumming finger
664,664,Offensive,pornandroidiphoneipadsexxxx hairy hairy florence shove dildo hairy red pussy
665,665,Offensive,pornandroidiphoneipadsexxxx hairy hairy pussy
